Date,Open,High,Low,Close,Adj Close,Volume
2015-08-31,516.440002,519.409973,493.429993,499.000000,499.000000,16396800
2015-09-07,508.690002,529.950012,508.510010,529.440002,529.440002,13953300
2015-09-14,529.440002,546.969971,517.200012,540.260010,540.260010,18523700
2015-09-21,544.330017,549.780029,521.400024,524.250000,524.250000,16894600
2015-09-28,520.020020,532.599976,490.500000,532.539978,532.539978,22248700
2015-10-05,536.989990,551.500000,519.890015,539.799988,539.799988,19920100
2015-10-12,539.960022,570.940002,539.679993,570.760010,570.760010,18549000
2015-10-19,570.760010,619.450012,552.520020,599.030029,599.030029,30519000
2015-10-26,602.299988,630.719971,596.289978,625.900024,625.900024,19716000
2015-11-02,627.130005,662.260010,620.409973,659.369995,659.369995,19711200
2015-11-09,658.650024,675.960022,640.450012,642.349976,642.349976,23471400
2015-11-16,640.919983,672.859985,622.289978,668.450012,668.450012,24827200
2015-11-23,671.500000,682.770020,661.210022,673.260010,673.260010,13593200
2015-11-30,675.900024,684.820007,661.400024,672.640015,672.640015,24317400
2015-12-07,674.739990,679.989990,639.619995,640.150024,640.150024,21457500
2015-12-14,641.750000,682.500000,635.270020,664.140015,664.140015,23570500
2015-12-21,668.500000,669.900024,656.630005,662.789978,662.789978,9730800
2015-12-28,665.559998,696.440002,665.500000,675.890015,675.890015,16779400
2016-01-04,656.289978,657.719971,605.210022,607.049988,607.049988,33054100
2016-01-11,612.479980,625.989990,565.299988,570.179993,570.179993,32271000
2016-01-18,577.090027,600.099976,547.179993,596.380005,596.380005,22845900
2016-01-25,597.989990,638.059998,570.000000,587.000000,587.000000,41985000
2016-02-01,578.150024,581.799988,499.190002,502.130005,502.130005,38601300
2016-02-08,486.470001,516.750000,474.000000,507.079987,507.079987,36439800
2016-02-15,519.479980,541.200012,511.660004,534.900024,534.900024,19652200
2016-02-22,542.200012,562.500000,533.150024,555.229980,555.229980,25236600
2016-02-29,554.000000,585.000000,552.510010,575.140015,575.140015,19919300
2016-03-07,573.539978,573.630005,547.900024,569.609985,569.609985,21719800
2016-03-14,567.000000,581.520020,546.090027,552.080017,552.080017,24093700
2016-03-21,548.909973,583.549988,538.580017,582.950012,582.950012,18325500
2016-03-28,584.400024,603.239990,575.559998,598.500000,598.500000,16778300
2016-04-04,599.000000,602.390015,585.250000,594.599976,594.599976,13394100
2016-04-11,596.140015,626.770020,592.309998,625.890015,625.890015,15930900
2016-04-18,625.349976,638.010010,611.559998,620.500000,620.500000,18681900
2016-04-25,616.609985,669.979980,599.200012,659.590027,659.590027,27456400
2016-05-02,663.919983,685.500000,656.000000,673.950012,673.950012,25325800
2016-05-09,673.950012,722.450012,671.409973,709.919983,709.919983,27219000
2016-05-16,710.130005,714.469971,688.760010,702.799988,702.799988,20779300
2016-05-23,704.250000,716.599976,696.419983,712.239990,712.239990,13566700
2016-05-30,712.330017,728.280029,711.320007,725.539978,725.539978,13269400
2016-06-06,726.500000,731.500000,714.210022,717.909973,717.909973,13256700
2016-06-13,714.010010,722.559998,699.179993,706.390015,706.390015,17564300
2016-06-20,713.500000,722.119995,692.200012,698.960022,698.960022,18532700
2016-06-27,692.010010,728.000000,682.119995,725.679993,725.679993,18450600
2016-07-04,722.799988,746.099976,719.609985,745.809998,745.809998,12735500
2016-07-11,750.000000,757.340027,734.049988,735.440002,735.440002,18473200
2016-07-18,735.489990,751.280029,728.719971,744.859985,744.859985,11980500
2016-07-25,746.549988,766.000000,732.750000,758.809998,758.809998,22435500
2016-08-01,759.869995,770.500000,750.349976,765.979980,765.979980,16643400
2016-08-08,766.809998,773.750000,761.020020,772.559998,772.559998,9046300
2016-08-15,771.900024,772.039978,756.890015,757.309998,757.309998,9416200
2016-08-22,757.500000,770.000000,752.099976,769.000000,769.000000,9347300
2016-08-29,768.719971,776.000000,764.000000,772.440002,772.440002,9502800
2016-09-05,774.039978,790.789978,760.109985,760.140015,760.140015,12428100
2016-09-12,757.349976,780.460022,756.000000,778.520020,778.520020,17298100
2016-09-19,779.969971,807.750000,771.000000,805.750000,805.750000,13380700
2016-09-26,801.799988,839.950012,797.150024,837.309998,837.309998,20245900
2016-10-03,836.000000,847.210022,830.260010,839.429993,839.429993,14299000
2016-10-10,843.250000,845.200012,821.210022,822.960022,822.960022,13877800
2016-10-17,821.500000,823.260010,803.099976,818.989990,818.989990,13878000
2016-10-24,824.950012,843.090027,774.609985,776.320007,776.320007,29554900
2016-10-31,781.030029,800.840027,753.229980,755.049988,755.049988,24739800
2016-11-07,771.640015,791.739990,717.700012,739.010010,739.010010,37290400
2016-11-14,745.510010,767.739990,710.099976,760.159973,760.159973,25703900
2016-11-21,766.000000,792.400024,765.109985,780.369995,780.369995,15285500
2016-11-28,776.989990,777.000000,736.700012,740.340027,740.340027,20564300
2016-12-05,745.000000,773.789978,742.000000,768.659973,768.659973,17454800
2016-12-12,766.400024,782.460022,754.000000,757.770020,757.770020,22334600
2016-12-19,758.890015,774.390015,756.159973,760.590027,760.590027,12381900
2016-12-26,763.400024,780.000000,748.280029,749.869995,749.869995,13232600
2017-01-02,757.919983,799.440002,747.700012,795.989990,795.989990,17847900
2017-01-09,798.000000,821.650024,789.510010,817.140015,817.140015,17657100
2017-01-16,815.700012,816.020020,803.440002,808.330017,808.330017,11930600
2017-01-23,806.799988,843.840027,805.080017,835.770020,835.770020,16276800
2017-01-30,833.000000,842.489990,804.000000,810.200012,810.200012,28954000
2017-02-06,809.799988,828.000000,803.000000,827.460022,827.460022,15135900
2017-02-13,831.619995,847.270020,828.549988,845.070007,845.070007,15756400
2017-02-20,848.840027,860.859985,837.750000,845.239990,845.239990,13274700
2017-02-27,842.380005,854.830017,839.669983,849.880005,849.880005,12340600
2017-03-06,845.229980,857.349976,841.119995,852.460022,852.460022,11629100
2017-03-13,851.770020,855.690002,847.109985,852.309998,852.309998,11829200
2017-03-20,851.510010,862.799988,839.049988,845.609985,845.609985,13415600
2017-03-27,838.070007,890.349976,833.500000,886.539978,886.539978,17003500
2017-04-03,888.000000,923.719971,885.419983,894.880005,894.880005,25970400
2017-04-10,899.630005,911.239990,884.489990,884.669983,884.669983,11827700
2017-04-17,887.500000,910.500000,887.500000,898.530029,898.530029,13959000
2017-04-24,908.679993,949.590027,903.000000,924.989990,924.989990,21753700
2017-05-01,927.799988,954.400024,927.799988,934.150024,934.150024,18182800
2017-05-08,940.950012,962.789978,939.210022,961.349976,961.349976,14594300
2017-05-15,958.729980,970.059998,944.119995,959.840027,959.840027,20453700
2017-05-22,964.000000,999.000000,962.900024,995.780029,995.780029,15795000
2017-05-29,996.510010,1008.479980,982.159973,1006.729980,1006.729980,13383300
2017-06-05,1007.229980,1016.500000,927.000000,978.309998,978.309998,19290300
2017-06-12,967.000000,999.750000,945.000000,987.710022,987.710022,34848700
2017-06-19,1017.000000,1017.000000,989.900024,1003.739990,1003.739990,17175200
2017-06-26,1008.500000,1009.799988,965.250000,968.000000,968.000000,18599500
2017-07-03,972.789978,980.109985,951.000000,978.760010,978.760010,12465100
2017-07-10,985.000000,1008.549988,983.500000,1001.809998,1001.809998,15120900
2017-07-17,1004.690002,1034.969971,1003.809998,1025.670044,1025.670044,16516300
2017-07-24,1028.339966,1083.310059,1001.000000,1020.039978,1020.039978,27358000
2017-07-31,1019.049988,1019.049988,981.729980,987.580017,987.580017,21980800
2017-08-07,990.650024,996.280029,951.380005,967.989990,967.989990,18301200
2017-08-14,978.409973,991.739990,954.650024,958.469971,958.469971,15521400
2017-08-21,957.570007,967.929993,941.140015,945.260010,945.260010,17103300
2017-08-28,946.539978,984.500000,936.330017,978.250000,978.250000,14243000
2017-09-04,975.400024,980.590027,960.369995,965.900024,965.900024,10185200
2017-09-11,974.460022,1000.000000,974.219971,986.789978,986.789978,15716000
2017-09-18,990.400024,992.789978,954.419983,955.099976,955.099976,13950600
2017-09-25,949.309998,964.830017,931.750000,961.349976,961.349976,16904100
2017-10-02,964.000000,995.750000,950.369995,989.580017,989.580017,14648200
2017-10-09,993.239990,1008.440002,980.099976,1002.940002,1002.940002,14859400
2017-10-16,1008.440002,1022.309998,980.239990,982.909973,982.909973,12301600
2017-10-23,986.729980,1105.579956,962.500000,1100.949951,1100.949951,31434800
2017-10-30,1095.010010,1122.790039,1086.869995,1111.599976,1111.599976,21282000
2017-11-06,1109.150024,1135.540039,1108.770020,1125.349976,1125.349976,14564200
2017-11-13,1123.000000,1139.900024,1121.630005,1129.880005,1129.880005,14612200
2017-11-20,1129.770020,1186.839966,1122.550049,1186.000000,1186.000000,11726600
2017-11-27,1202.660034,1213.410034,1145.189941,1162.349976,1162.349976,29177200
2017-12-04,1173.849976,1175.199951,1124.739990,1162.000000,1162.000000,18426700
2017-12-11,1164.599976,1182.750000,1157.000000,1179.140015,1179.140015,15209100
2017-12-18,1187.369995,1194.780029,1167.640015,1168.359985,1168.359985,11614800
2017-12-25,1168.359985,1190.099976,1160.550049,1169.469971,1169.469971,8402500
2018-01-01,1172.000000,1229.140015,1170.510010,1229.140015,1229.140015,12370100
2018-01-08,1236.000000,1305.760010,1232.030029,1305.199951,1305.199951,19195500
2018-01-15,1323.000000,1339.939941,1280.880005,1294.579956,1294.579956,21079900
2018-01-22,1297.170044,1402.530029,1296.660034,1402.050049,1402.050049,25727200
2018-01-29,1409.180054,1498.000000,1385.140015,1429.949951,1429.949951,38238000
2018-02-05,1402.619995,1460.989990,1265.930054,1339.599976,1339.599976,52444600
2018-02-12,1364.670044,1468.939941,1344.010010,1448.689941,1448.689941,28741300
2018-02-19,1446.489990,1503.489990,1446.489990,1500.000000,1500.000000,22079800
2018-02-26,1509.199951,1528.699951,1455.010010,1500.250000,1500.250000,27701600
2018-03-05,1494.239990,1578.939941,1481.000000,1578.890015,1578.890015,22366600
2018-03-12,1592.599976,1617.540039,1567.500000,1571.680054,1571.680054,25460200
2018-03-19,1554.530029,1590.000000,1495.359985,1495.560059,1495.560059,30239800
2018-03-26,1530.000000,1575.969971,1365.199951,1447.339966,1447.339966,38910700
